,time,position_x,position_y,Goal_x,Goal_y,distance,azimuth,direction
47,2020/01/19 17:43:57,35.65909181372798,139.74627186423294,35.658581,139.745433,94.77359868576137,233.27228729018364,
48,2020/01/19 17:43:57,35.659102760297905,139.7462297930829,35.658581,139.745433,92.50378159148838,231.25784036651712,
49,2020/01/19 17:43:57,35.659135754969704,139.74618475680788,35.658581,139.745433,91.77350051495169,227.87988854859864,
50,2020/01/19 17:43:57,35.65912564166307,139.74616565489802,35.658581,139.745433,89.73854863782385,227.67060539663765,
51,2020/01/19 17:43:57,35.659114655378666,139.7461115584308,35.658581,139.745433,85.33005068978873,226.06059292982175,
52,2020/01/19 17:43:57,35.659080854963506,139.74610001867427,35.658581,139.745433,81.99913722032954,227.44099219752886,
53,2020/01/19 17:43:57,35.65913090740766,139.74610183155357,35.658581,139.745433,85.96828286899783,224.78777653534698,
54,2020/01/19 17:43:57,35.659138283640445,139.74611447461183,35.658581,139.745433,87.35595954337275,224.94254239698782,
55,2020/01/19 17:43:57,35.65911533335386,139.74611715250617,35.658581,139.745433,85.747512630373,226.25926558777994,
56,2020/01/19 17:43:57,35.65915410739619,139.74612731907987,35.658581,139.745433,89.42122303615356,224.6753753703412,
57,2020/01/19 17:43:57,35.65918441549185,139.7460875794845,35.658581,139.745433,89.41811243474959,221.519174483484,
58,2020/01/19 17:43:57,35.659150955595365,139.74605448055993,35.658581,139.745433,84.65204518832573,221.6659252511324,
59,2020/01/19 17:43:57,35.65911867317878,139.74604164711414,35.658581,139.745433,81.21787093159499,222.73336523074389,
60,2020/01/19 17:43:57,35.659124652913576,139.74599762885234,35.658581,139.745433,79.07263157713074,220.28496989424175,
61,2020/01/19 17:43:57,35.65915379097204,139.74599813416987,35.658581,139.745433,81.59432583211364,218.84144991599587,
62,2020/01/19 17:43:57,35.659128334300085,139.74599846820573,35.658581,139.745433,79.43363073522968,220.1362896806858,
63,2020/01/19 17:43:57,35.659138677419286,139.7459909816767,35.658581,139.745433,79.88390661993489,219.2339494596643,
64,2020/01/19 17:43:57,35.65910036320669,139.74601596839221,35.658581,139.745433,78.14849908977575,222.49189216412242,
65,2020/01/19 17:43:57,35.65914526889072,139.74606331649193,35.658581,139.745433,84.7186983695569,222.35385022151206,
66,2020/01/19 17:43:57,35.65917405531313,139.74606516844023,35.658581,139.745433,87.21556247348425,221.02154685516362,
67,2020/01/19 17:43:57,35.659159268454786,139.74607445283152,35.658581,139.745433,86.54646483287786,222.15441551947575,
68,2020/01/19 17:43:57,35.65919747893729,139.7460425596019,35.658581,139.745433,87.89278205339141,218.90221128184268,
69,2020/01/19 17:43:57,35.659187782394945,139.74601473529566,35.658581,139.745433,85.48296621918054,218.0408218036368,
70,2020/01/19 17:43:57,35.659156899960664,139.74598676935256,35.658581,139.745433,81.22397215269845,218.12340694622145,
71,2020/01/19 17:43:57,35.659167511671995,139.74600415611314,35.658581,139.745433,83.12373597444899,218.47609530063025,
72,2020/01/19 17:43:57,35.6592001488248,139.74603796185556,35.658581,139.745433,87.86334522149387,218.56961958263355,
73,2020/01/19 17:43:57,35.65918440234567,139.7460297232144,35.658581,139.745433,86.03373912216001,218.90659462543084,
74,2020/01/19 17:43:57,35.65922315734533,139.7459895633468,35.658581,139.745433,87.27136221063203,215.27328853399092,
75,2020/01/19 17:43:57,35.659242818730945,139.74601918745574,35.658581,139.745433,90.606176640124,215.86155291368058,
76,2020/01/19 17:43:57,35.6592263854759,139.7459958252531,35.658581,139.745433,87.8915860565439,215.4402291642678,
77,2020/01/19 17:43:57,35.65920284975216,139.74596059081026,35.658581,139.745433,83.92106948963416,214.6993195462885,
78,2020/01/19 17:43:57,35.65920683803942,139.74595669291736,35.658581,139.745433,84.08570168195243,214.32993607435057,
79,2020/01/19 17:43:57,35.65915585690166,139.74593245071608,35.658581,139.745433,78.18871658675344,215.33922437902547,
80,2020/01/19 17:43:57,35.65912651032346,139.7459098097721,35.658581,139.745433,74.34705991337766,215.50180814823884,
81,2020/01/19 17:43:57,35.659140774293256,139.74588267919722,35.658581,139.745433,74.26619851380401,213.24918879597917,
82,2020/01/19 17:43:57,35.65910330789232,139.74586787009932,35.658581,139.745433,70.06406608655752,214.19599878475518,
83,2020/01/19 17:43:57,35.65911356397321,139.74592322624073,35.658581,139.745433,73.90566179418256,216.91540062711334,
